order_id,customer_id,product_id,order_date,shipping_date,sales,quantity,discount,profit,unit_price
4897,238,1396,2021-08-27,2021-09-19,191,2,0.2,69,92
5005,440,994,2021-08-27,2021-09-18,1016,4,0,366,254
5869,435,1097,2021-08-27,2021-09-01,10044,3,0,2812,3348
6215,395,1213,2021-08-27,2021-09-21,1783,6,0,463,297
6715,95,101,2021-08-27,2021-09-10,8287,9,0,912,921
3712,547,445,2021-08-28,2021-09-20,1106,3,0.2,360,365
4973,635,483,2021-08-28,2021-09-19,494,5,0.2,173,95
5169,125,1369,2021-08-28,2021-09-20,2901,1,0.2,254,2897
5478,792,214,2021-08-28,2021-09-08,901,1,0.2,101,897
5738,204,1203,2021-08-28,2021-09-22,17442,4,0.2,1744,4357
5755,394,1265,2021-08-28,2021-09-09,56,1,0,19,56
5920,735,72,2021-08-28,2021-08-29,1346,3,0.6,-1313,438
6144,741,575,2021-08-28,2021-09-10,3552,2,0.2,89,1772
6297,273,69,2021-08-28,2021-09-23,213,2,0,107,107
3846,469,374,2021-08-29,2021-09-25,216,5,0,63,43
3951,626,338,2021-08-29,2021-09-09,551,3,0,160,184
4910,569,1554,2021-08-29,2021-09-26,287,4,0,83,72
4929,502,1518,2021-08-29,2021-09-09,1305,6,0,444,218
5658,164,404,2021-08-29,2021-09-17,650,4,0,169,162
6384,725,1753,2021-08-29,2021-09-28,666,2,0,186,333
6387,724,126,2021-08-29,2021-09-06,3531,3,0.2,-397,1173
4236,606,1511,2021-08-30,2021-09-05,4218,3,0.2,527,1402
4538,415,1293,2021-08-30,2021-09-14,360,3,0,173,120
4719,214,1849,2021-08-30,2021-09-01,27749,5,0.4,-6937,5542
4800,262,1505,2021-08-30,2021-09-26,665,1,0.2,67,662
5323,335,814,2021-08-30,2021-09-13,1665,2,0,799,832
5572,203,1662,2021-08-30,2021-09-10,4805,13,0,2306,370
6195,423,82,2021-08-30,2021-09-17,664,1,0,299,664
6204,526,1604,2021-08-30,2021-09-19,310,2,0,78,155
4879,321,1269,2021-08-31,2021-09-16,1112,9,0,534,124
5401,729,1372,2021-08-31,2021-09-10,754,3,0.2,85,248
5445,338,34,2021-08-31,2021-09-17,276,3,0,130,92
5503,539,909,2021-08-31,2021-09-30,203,1,0,79,203
5562,565,45,2021-08-31,2021-09-10,775,6,0.2,262,126
5763,456,1167,2021-08-31,2021-09-15,8852,2,0.2,885,4422
5976,50,449,2021-08-31,2021-09-27,51,1,0,14,51
3791,83,39,2021-09-01,2021-09-04,3736,2,0,934,1868
4294,460,1674,2021-09-01,2021-09-08,476,3,0,171,159
4681,99,34,2021-09-01,2021-09-19,221,3,0.2,75,70
4819,513,568,2021-09-01,2021-09-26,643,3,0,212,214
4971,620,298,2021-09-01,2021-09-06,14351,6,0.2,1076,2388
5624,132,791,2021-09-01,2021-09-12,1538,4,0.2,96,381
6534,640,977,2021-09-01,2021-09-21,1122,2,0.2,267,558
4079,776,1828,2021-09-02,2021-09-10,506,4,0,137,127
4655,672,575,2021-09-02,2021-09-06,5550,5,0.5,-3108,1101
4668,664,833,2021-09-02,2021-09-03,4772,3,0,1241,1591
4751,718,1016,2021-09-02,2021-09-12,428,7,0.2,53,57
5054,749,82,2021-09-02,2021-09-17,3718,7,0.2,1162,527
5086,379,833,2021-09-02,2021-09-14,9544,6,0,2100,1591
5504,11,788,2021-09-02,2021-09-03,23665,5,0.15,4176,4730
5789,109,380,2021-09-02,2021-09-09,525,2,0,205,263
6186,319,680,2021-09-02,2021-09-11,38,1,0.2,3,34
6256,412,671,2021-09-02,2021-09-09,782,7,0,368,112
6311,86,280,2021-09-02,2021-09-20,425,7,0,123,61
6385,588,413,2021-09-02,2021-09-23,843,3,0.2,295,277
6642,60,698,2021-09-02,2021-09-29,158,1,0.7,-121,145
4157,197,797,2021-09-03,2021-09-19,47,3,0.7,-33,3
4412,104,823,2021-09-03,2021-09-05,43,1,0.2,5,39
4646,159,1042,2021-09-03,2021-09-08,2658,3,0,1276,886
5987,305,160,2021-09-03,2021-09-25,198,2,0.2,42,95
6355,734,714,2021-09-03,2021-09-04,1682,7,0,50,240
6678,366,1225,2021-09-03,2021-09-22,243,5,0.2,27,45
3841,629,693,2021-09-04,2021-09-15,25341,6,0.7,-16894,4210
4077,208,777,2021-09-04,2021-09-26,765,7,0.2,277,106
4310,704,795,2021-09-04,2021-09-27,103,1,0,40,103
4600,641,1829,2021-09-04,2021-09-13,19162,4,0,4982,4791
4710,676,1448,2021-09-04,2021-09-20,23309,3,0,6060,7770
4806,453,543,2021-09-04,2021-09-17,1242,4,0.2,435,307
5069,740,54,2021-09-04,2021-09-10,7622,2,0,2210,3811
5114,125,422,2021-09-04,2021-10-04,456,2,0.2,40,225
5154,258,756,2021-09-04,2021-10-04,46,3,0.7,-37,2
5245,694,996,2021-09-04,2021-09-05,26916,5,0,6998,5383
5261,419,823,2021-09-04,2021-09-10,107,2,0,31,53
5293,532,135,2021-09-04,2021-09-14,406,2,0,114,203
5320,250,1583,2021-09-04,2021-09-20,116,2,0,1,58
5476,581,1210,2021-09-04,2021-09-26,1805,2,0.2,-113,899
5655,566,827,2021-09-04,2021-09-06,1331,5,0.2,466,263
4483,370,1684,2021-09-05,2021-09-27,310,3,0.2,89,100
4574,253,1168,2021-09-05,2021-10-04,137,5,0.7,-100,14
4616,444,310,2021-09-05,2021-09-28,37682,7,0,6783,5383
4903,152,294,2021-09-05,2021-09-28,6660,4,0,2398,1665
5521,313,1676,2021-09-05,2021-09-20,8880,3,0.2,2997,2956
6107,494,1108,2021-09-05,2021-09-07,4476,2,0,627,2238
6628,205,1499,2021-09-05,2021-09-10,426,3,0.2,-91,138
4046,447,1320,2021-09-06,2021-09-29,24973,9,0,12237,2775
4122,249,1539,2021-09-06,2021-09-13,347,5,0,166,69
4754,341,134,2021-09-06,2021-09-10,1409,3,0.2,493,466
5571,279,1325,2021-09-06,2021-10-02,459,3,0.2,155,149
3935,170,200,2021-09-07,2021-10-01,657,3,0.2,246,215
4271,231,801,2021-09-07,2021-09-17,241,7,0,7,34
4678,767,692,2021-09-07,2021-09-21,831,6,0.7,-665,126
4684,107,1042,2021-09-07,2021-09-11,2658,3,0,1276,886
4821,332,938,2021-09-07,2021-09-11,2507,1,0.4,-585,2500
6000,500,485,2021-09-07,2021-09-23,1596,2,0,543,798
6060,470,1072,2021-09-07,2021-09-29,849,1,0.4,-170,842
6782,421,665,2021-09-07,2021-09-20,8879,5,0,2397,1776
3749,150,973,2021-09-08,2021-09-20,8847,8,0,4070,1106
4340,597,154,2021-09-08,2021-09-14,525,5,0,247,105
4607,567,11,2021-09-08,2021-09-24,31564,9,0.2,1578,3503
5176,316,908,2021-09-08,2021-09-20,3328,5,0,832,666
3963,545,199,2021-09-09,2021-09-16,722,3,0,325,240
4094,799,718,2021-09-09,2021-10-04,10430,4,0.2,391,2604
5202,307,1066,2021-09-09,2021-10-02,12164,6,0.2,-2433,2024
5855,376,1345,2021-09-09,2021-09-23,1449,5,0,681,290
6231,114,127,2021-09-09,2021-09-21,1479,4,0,414,370
6246,577,1842,2021-09-09,2021-10-07,8079,6,0.2,404,1343
6283,212,392,2021-09-09,2021-10-08,1356,6,0,407,226
6726,71,886,2021-09-09,2021-09-25,2959,4,0,592,740
4319,599,1040,2021-09-10,2021-09-26,147,2,0.2,53,70
4354,571,1265,2021-09-10,2021-09-22,56,1,0,19,56
4981,651,466,2021-09-10,2021-10-07,2521,9,0,101,280
5556,580,1123,2021-09-10,2021-10-05,832,2,0,383,416
5585,343,1777,2021-09-10,2021-09-23,116,1,0.7,-78,103
5767,572,92,2021-09-10,2021-09-12,1524,5,0,747,305
6017,558,1027,2021-09-10,2021-09-11,626,2,0,169,313
6201,55,323,2021-09-10,2021-09-12,957,5,0,460,191
6332,107,1168,2021-09-10,2021-10-07,364,5,0.2,127,69
6369,454,689,2021-09-10,2021-09-22,53,1,0,25,53
6588,189,640,2021-09-10,2021-10-06,147,2,0.2,48,70
6703,539,9,2021-09-10,2021-09-22,143,1,0,64,143
4365,433,1521,2021-09-11,2021-09-16,554,7,0,249,79
4386,729,750,2021-09-11,2021-09-12,67,2,0,32,33
4773,380,109,2021-09-11,2021-10-09,1405,2,0,422,703
5129,175,1035,2021-09-11,2021-09-20,163,4,0.8,-252,26
5230,694,1148,2021-09-11,2021-10-02,633,4,0.8,-982,144
5586,761,1361,2021-09-11,2021-09-15,186,2,0.2,58,89
5663,172,379,2021-09-11,2021-10-11,16830,6,0.3,-962,2799
6077,356,1410,2021-09-11,2021-09-26,385,2,0.2,-67,189
5028,631,10,2021-09-12,2021-10-05,2126,5,0,638,425
5517,770,509,2021-09-12,2021-09-24,11640,8,0.2,4219,1451
5930,125,69,2021-09-12,2021-09-27,85,1,0.2,32,82
6353,612,648,2021-09-12,2021-10-10,13764,2,0.4,-2294,6874
6522,475,207,2021-09-12,2021-10-02,1009,3,0.2,265,333
6744,316,264,2021-09-12,2021-09-16,315,5,0,151,63
4238,74,822,2021-09-13,2021-10-08,1084,2,0,358,542
4682,541,1558,2021-09-13,2021-10-07,875,7,0.2,109,121
4869,465,152,2021-09-13,2021-09-26,111,1,0,50,111
5041,583,1807,2021-09-13,2021-09-21,170,4,0.2,62,39
5185,651,1041,2021-09-13,2021-10-05,4215,4,0,1222,1054
5218,519,324,2021-09-13,2021-09-21,13393,4,0,3482,3348
5391,797,363,2021-09-13,2021-09-15,402,5,0.2,146,77
5724,36,1319,2021-09-13,2021-09-25,17698,7,0.32,-4164,2522
6117,494,766,2021-09-13,2021-10-02,72,1,0.2,24,69
6150,326,72,2021-09-13,2021-10-12,3366,3,0,707,1122
6575,463,1499,2021-09-13,2021-09-20,533,3,0,16,178
3671,425,250,2021-09-14,2021-09-27,118,7,0.8,-177,2
4364,373,65,2021-09-14,2021-10-14,5632,5,0,1408,1126
6090,753,928,2021-09-14,2021-09-30,288,3,0.2,101,92
6709,574,675,2021-09-14,2021-10-09,234,5,0.7,-187,34
6765,301,344,2021-09-14,2021-09-23,3884,6,0,738,647
4269,615,803,2021-09-15,2021-10-03,27,1,0.2,4,23
4392,153,77,2021-09-15,2021-10-12,714,4,0,214,179
4769,326,445,2021-09-15,2021-10-01,92,1,0.8,-157,77
4927,212,556,2021-09-15,2021-10-11,3105,2,0,1460,1553
5368,778,154,2021-09-15,2021-10-04,736,7,0,346,105
5435,741,620,2021-09-15,2021-10-15,5982,3,0,2393,1994
5515,657,518,2021-09-15,2021-10-10,11432,3,0,2972,3811
5606,178,418,2021-09-15,2021-09-26,1642,2,0.2,575,817
5608,11,613,2021-09-15,2021-09-25,1074,3,0,494,358
5739,366,853,2021-09-15,2021-10-01,187,2,0.2,68,90
6048,739,808,2021-09-15,2021-09-18,432,4,0,112,108
6415,264,769,2021-09-15,2021-09-17,9213,5,0,3409,1843
6517,334,440,2021-09-15,2021-10-02,2925,3,0,1433,975
6718,756,235,2021-09-15,2021-10-15,9989,5,0.2,874,1994
6737,784,585,2021-09-15,2021-09-18,15968,8,0.3,-2965,1990
3998,506,592,2021-09-16,2021-10-15,166,6,0.7,-122,15
4374,128,1379,2021-09-16,2021-10-11,91,2,0.2,14,42
5250,738,715,2021-09-16,2021-09-27,732,9,0.8,-1098,67
5289,714,1483,2021-09-16,2021-10-11,147,3,0.6,-44,38
5651,241,616,2021-09-16,2021-09-24,36999,4,0,16650,9250
6409,570,158,2021-09-16,2021-10-04,5105,3,0.2,-1085,1698
4173,194,793,2021-09-17,2021-09-19,124,2,0.2,45,58
4764,422,661,2021-09-17,2021-10-11,517,3,0,150,172
5266,432,512,2021-09-17,2021-09-23,192,2,0.2,67,92
5507,667,490,2021-09-17,2021-10-08,24710,4,0.2,-4015,6174
6160,515,1744,2021-09-17,2021-09-24,1036,2,0.2,78,514
6229,684,1501,2021-09-17,2021-10-05,650,2,0.2,244,321
6710,350,827,2021-09-17,2021-10-17,1331,5,0.2,466,263
3940,62,165,2021-09-18,2021-10-10,6293,7,0.2,393,895
3943,192,798,2021-09-18,2021-10-12,173,5,0.7,-121,22
5111,54,59,2021-09-18,2021-09-21,1962,7,0,922,280
5535,270,997,2021-09-18,2021-09-25,839,7,0,403,120
5584,107,1448,2021-09-18,2021-10-04,55943,9,0.2,4196,6212
6093,756,243,2021-09-18,2021-10-09,216,2,0,102,108
6294,292,415,2021-09-18,2021-10-08,1448,2,0.2,109,720
3698,454,255,2021-09-19,2021-10-09,690,3,0,193,230
4087,447,620,2021-09-19,2021-10-07,4786,3,0.2,1196,1592
4165,324,129,2021-09-19,2021-10-13,56,2,0.2,10,24
4771,171,154,2021-09-19,2021-10-17,576,4,0,271,144
4875,73,1051,2021-09-19,2021-10-08,103,2,0,41,51
5294,190,665,2021-09-19,2021-10-13,9945,7,0.2,870,1417
5449,147,1510,2021-09-19,2021-10-10,4550,6,0,2229,758
5910,402,699,2021-09-19,2021-10-01,323,2,0,110,162
5012,654,675,2021-09-20,2021-10-11,624,4,0,287,156
5033,250,1116,2021-09-20,2021-10-13,2275,3,0,1115,758
5132,764,4,2021-09-20,2021-10-10,19326,5,0.4,-5476,3858
5714,7,6,2021-09-20,2021-09-30,517,4,0,150,129
6162,337,570,2021-09-20,2021-10-07,16927,3,0,7617,5642
6598,732,473,2021-09-20,2021-10-11,1183,7,0.7,-867,156
6644,213,1244,2021-09-20,2021-09-21,503,2,0.2,38,248
3893,468,1454,2021-09-21,2021-10-15,288,3,0.7,-221,83
3952,539,158,2021-09-21,2021-09-25,8508,4,0,255,2127
4630,402,1684,2021-09-21,2021-10-06,310,3,0.2,89,100
4891,598,50,2021-09-21,2021-10-17,1391,6,0,654,232
4913,352,956,2021-09-21,2021-09-26,3377,2,0.5,-2499,1679
5728,329,299,2021-09-21,2021-10-05,5643,9,0,1411,627
6600,695,1774,2021-09-21,2021-10-11,763,1,0,206,763
6688,267,539,2021-09-21,2021-09-28,2216,4,0,887,554
4159,280,1744,2021-09-22,2021-09-24,1036,2,0.2,78,514
4626,549,753,2021-09-22,2021-09-27,19424,5,0.4,-3885,3877
5019,26,1256,2021-09-22,2021-10-17,12327,7,0.2,1233,1757
5314,281,981,2021-09-22,2021-10-19,301,3,0.2,98,97
5795,235,839,2021-09-22,2021-10-21,1125,7,0,563,161
5826,173,599,2021-09-22,2021-10-09,1016,5,0,498,203
5893,710,746,2021-09-22,2021-10-07,192,2,0.2,67,92
5985,616,352,2021-09-22,2021-09-25,701,4,0.7,-537,162
6047,708,1295,2021-09-22,2021-09-29,1613,8,0.8,-4193,187
6565,388,147,2021-09-22,2021-10-11,1464,3,0,673,488
3731,75,1406,2021-09-23,2021-10-08,4809,4,0,2308,1202
3764,490,833,2021-09-23,2021-10-15,4772,3,0,1241,1591
4738,280,1211,2021-09-23,2021-09-24,469,6,0.2,64,74
4970,329,230,2021-09-23,2021-10-11,7808,3,0.3,-335,2597
6288,471,1515,2021-09-23,2021-09-26,1255,1,0,339,1255
3696,252,500,2021-09-24,2021-10-22,28169,9,0.1,3130,3128
3796,665,769,2021-09-24,2021-10-24,13267,9,0.2,2819,1470
4240,460,205,2021-09-24,2021-10-09,258,4,0,119,65
4358,536,1069,2021-09-24,2021-10-10,5819,3,0,2793,1940
4420,509,404,2021-09-24,2021-09-28,650,4,0,169,162
4491,448,475,2021-09-24,2021-10-03,4716,5,0,1273,943
5025,401,473,2021-09-24,2021-09-25,1014,6,0.7,-743,156
5081,226,1483,2021-09-24,2021-09-26,246,2,0,118,123
5409,466,1565,2021-09-24,2021-10-21,269,3,0,105,90
5458,404,1179,2021-09-24,2021-10-05,240,2,0,115,120
5550,314,360,2021-09-24,2021-10-13,1325,11,0.2,331,117
5840,71,1427,2021-09-24,2021-10-22,2716,3,0,1358,905
6439,30,1153,2021-09-24,2021-10-09,360,3,0,173,120
3675,628,14,2021-09-25,2021-10-03,15724,5,0,7233,3145
3878,574,849,2021-09-25,2021-09-29,14830,5,0.5,-8305,2957
4946,339,29,2021-09-25,2021-10-18,5361,7,0.2,670,762
5623,730,620,2021-09-25,2021-10-17,7976,5,0.2,1994,1592
5625,678,698,2021-09-25,2021-09-27,633,4,0.7,-486,145
5669,659,1519,2021-09-25,2021-10-03,5253,4,0,1523,1313
4337,740,48,2021-09-26,2021-10-08,807,5,0.2,81,158
5528,536,49,2021-09-26,2021-10-14,141,4,0.7,-108,22
5999,519,772,2021-09-26,2021-10-12,2226,1,0,579,2226
6166,209,1147,2021-09-26,2021-10-14,3619,4,0,1701,905
6267,751,1558,2021-09-26,2021-10-23,313,2,0,94,156
4057,202,1510,2021-09-27,2021-10-15,1213,2,0.2,440,603
4075,587,351,2021-09-27,2021-10-03,346,3,0.7,-265,102
4091,626,695,2021-09-27,2021-10-20,2133,3,0.2,747,707
4218,62,12,2021-09-27,2021-10-19,5269,1,0,1370,5269
4307,107,884,2021-09-27,2021-10-26,25900,2,0,11655,12950
4372,743,1055,2021-09-27,2021-10-12,72,1,0,35,72
5233,560,699,2021-09-27,2021-10-18,323,2,0,110,162
5319,304,865,2021-09-27,2021-10-27,224,7,0.2,78,28
6042,457,285,2021-09-27,2021-10-11,53430,11,0.1,11280,4855
6659,43,1149,2021-09-27,2021-10-09,1859,1,0,465,1859
6755,75,575,2021-09-27,2021-10-12,3552,2,0.2,89,1772
6777,302,1192,2021-09-27,2021-10-02,1062,9,0,489,118
4072,150,787,2021-09-28,2021-10-08,3242,11,0,1135,295
4725,54,169,2021-09-28,2021-09-30,2097,2,0.3,-60,1043
5179,658,1088,2021-09-28,2021-10-12,1657,7,0.2,228,233
5399,275,560,2021-09-28,2021-10-10,562,4,0,242,140
5592,382,44,2021-09-28,2021-10-27,340,1,0.2,98,337
5689,505,328,2021-09-28,2021-10-15,477,7,0,10,68
6236,230,1124,2021-09-28,2021-10-11,1850,2,0,795,925
3737,679,449,2021-09-29,2021-10-03,51,1,0,14,51
3807,656,129,2021-09-29,2021-10-25,83,3,0.2,16,24
4257,87,308,2021-09-29,2021-10-28,332,4,0,153,83
4360,152,1213,2021-09-29,2021-10-17,297,1,0,77,297
5684,11,1366,2021-09-29,2021-10-29,2056,5,0,905,411
5964,689,1488,2021-09-29,2021-10-19,77,4,0.8,-119,4
6173,444,790,2021-09-29,2021-10-06,240,2,0.8,-601,105
4111,434,1793,2021-09-30,2021-10-19,24492,5,0,7103,4898
4216,47,1116,2021-09-30,2021-10-23,4247,7,0.2,1539,603
4278,791,1211,2021-09-30,2021-10-26,586,6,0,182,98
4833,732,819,2021-09-30,2021-10-04,1513,6,0.2,492,248
4995,445,225,2021-09-30,2021-10-21,10492,10,0.2,-525,1045
5223,200,69,2021-09-30,2021-10-23,342,4,0.2,128,82
5227,721,1172,2021-09-30,2021-10-10,11047,3,0.4,921,3675
6002,278,30,2021-09-30,2021-10-07,113,3,0,53,38
6163,259,1340,2021-09-30,2021-10-02,488,4,0.4,49,115
6487,482,1100,2021-09-30,2021-10-25,9051,2,0.3,776,4520
6633,249,589,2021-09-30,2021-10-13,141,1,0,69,141
4331,736,189,2021-10-01,2021-10-21,503,3,0,226,168
4916,792,449,2021-10-01,2021-10-14,406,8,0,109,51
5138,704,1168,2021-10-01,2021-10-17,137,5,0.7,-100,14
5269,322,989,2021-10-01,2021-10-24,37,1,0.7,-25,25
5595,34,519,2021-10-01,2021-10-29,5283,2,0.2,660,2638
5792,368,1213,2021-10-01,2021-10-15,475,2,0.2,36,234
6438,273,661,2021-10-01,2021-10-28,965,7,0.2,109,134
6571,128,1295,2021-10-01,2021-10-04,1613,8,0.8,-4193,187
4023,745,1389,2021-10-02,2021-10-14,14539,6,0,3925,2423
4385,12,112,2021-10-02,2021-10-15,218,4,0,105,55
4563,393,1195,2021-10-02,2021-10-22,10099,6,0,1313,1683
4598,179,539,2021-10-02,2021-10-24,1108,2,0,443,554
4732,607,1088,2021-10-02,2021-10-18,1893,8,0.2,260,233
4842,579,1651,2021-10-02,2021-10-08,14295,5,0.2,-1072,2855
5321,410,481,2021-10-02,2021-10-29,2446,4,0.2,-336,608
5348,425,1216,2021-10-02,2021-10-25,45,1,0.7,-37,32
5536,39,1450,2021-10-02,2021-10-13,829,9,0,390,92
5605,657,661,2021-10-02,2021-10-04,689,4,0,200,172
5800,304,1283,2021-10-02,2021-10-23,1815,7,0.2,340,256
6230,532,1577,2021-10-02,2021-10-04,4846,2,0,436,2423
6734,461,1805,2021-10-02,2021-10-03,14001,5,0,1400,2800
3682,313,742,2021-10-03,2021-10-19,9463,5,0,2460,1893
3895,779,618,2021-10-03,2021-10-20,76,1,0,35,76
4397,321,815,2021-10-03,2021-10-20,1976,10,0.2,198,194
4470,104,1643,2021-10-03,2021-10-22,1123,3,0,483,374
5053,604,699,2021-10-03,2021-10-14,162,1,0,55,162
5099,793,1344,2021-10-03,2021-11-02,443,4,0,199,111
5333,563,438,2021-10-03,2021-10-25,2086,3,0.2,-156,692
5460,524,1660,2021-10-03,2021-10-20,396,5,0,186,79
5653,293,176,2021-10-03,2021-10-30,805,3,0,201,268
5718,293,91,2021-10-03,2021-10-26,1974,6,0,612,329
5990,592,463,2021-10-03,2021-10-06,2382,7,0.2,-536,337
6112,377,419,2021-10-03,2021-10-14,16819,8,0,168,2102
6164,28,777,2021-10-03,2021-10-23,137,1,0,67,137
6675,145,580,2021-10-03,2021-10-31,548,2,0,274,274
6686,365,1278,2021-10-03,2021-10-16,616,1,0,148,616
4788,164,367,2021-10-04,2021-10-16,1036,1,0,507,1036
4878,166,1156,2021-10-04,2021-10-26,7572,2,0.4,-1514,3778
5686,363,44,2021-10-04,2021-10-14,340,1,0.2,98,337
5814,354,94,2021-10-04,2021-10-10,2296,9,0,964,255
6320,20,461,2021-10-04,2021-10-08,4494,3,0,180,1498
6383,238,34,2021-10-04,2021-10-24,1311,2,0,616,656
6437,646,653,2021-10-04,2021-10-24,494,5,0.2,173,95
3702,30,706,2021-10-05,2021-10-23,1295,3,0.2,453,428
3753,395,575,2021-10-05,2021-10-14,6659,3,0,1465,2220
4781,524,1317,2021-10-05,2021-10-18,553,5,0,271,111
4896,464,154,2021-10-05,2021-10-29,368,3,0.2,124,119
4978,461,1030,2021-10-05,2021-10-18,65,2,0,19,33
5358,771,611,2021-10-05,2021-10-07,1021,4,0.2,115,251
5378,762,493,2021-10-05,2021-10-30,240,5,0.2,24,44
5389,465,1203,2021-10-05,2021-11-01,1090,1,0.8,-2834,1075
5516,762,1252,2021-10-05,2021-10-12,649,3,0,227,216
6096,532,1523,2021-10-05,2021-10-12,2369,3,0.3,-440,784
6371,517,1633,2021-10-05,2021-10-31,174,7,0.2,13,21
4541,482,707,2021-10-06,2021-10-09,869,8,0,417,109
4976,12,377,2021-10-06,2021-11-02,1046,4,0,272,262
5010,65,1531,2021-10-06,2021-10-18,333,1,0,60,333
5469,234,1521,2021-10-06,2021-11-02,554,7,0,249,79
6338,146,574,2021-10-06,2021-10-24,406,3,0,191,135
6490,546,1678,2021-10-06,2021-10-14,8144,9,0,3827,905
3719,481,1161,2021-10-07,2021-10-28,3439,6,0,1547,573
3837,569,684,2021-10-07,2021-10-22,555,4,0.2,56,135
3898,722,1017,2021-10-07,2021-10-11,461,5,0,217,92
4247,552,495,2021-10-07,2021-10-31,110,3,0,0,37
4280,663,364,2021-10-07,2021-10-14,3980,2,0.4,-1924,1983
4844,549,1251,2021-10-07,2021-11-05,1200,4,0.2,120,296
5247,568,1032,2021-10-07,2021-10-23,186,4,0.2,65,43
5495,438,578,2021-10-07,2021-10-14,3075,1,0,461,3075
5820,57,962,2021-10-07,2021-11-06,6454,9,0,3162,717
6360,583,1555,2021-10-07,2021-10-09,2846,11,0.2,711,255
3676,595,1354,2021-10-08,2021-11-07,1287,4,0.7,-2660,309
3842,474,1775,2021-10-08,2021-10-20,855,4,0.2,289,210
3900,632,736,2021-10-08,2021-10-09,5819,2,0.4,-1552,2902
3977,574,1528,2021-10-08,2021-11-07,199,5,0,66,40
3996,649,549,2021-10-08,2021-10-16,192,2,0.2,70,92
4080,135,324,2021-10-08,2021-10-30,4687,2,0.3,-268,2338
4190,679,481,2021-10-08,2021-10-12,1529,2,0,138,764
4320,731,346,2021-10-08,2021-10-29,55,1,0.2,14,51
4335,535,564,2021-10-08,2021-10-30,217,3,0.2,19,69
4347,278,1652,2021-10-08,2021-10-17,540,5,0,194,108
4683,590,676,2021-10-08,2021-10-17,420,4,0,122,105
4745,153,1382,2021-10-08,2021-10-27,569,2,0.2,149,281
5105,558,73,2021-10-08,2021-10-19,11782,7,0,0,1683
5382,278,818,2021-10-08,2021-10-29,6902,6,0,1864,1150
6074,326,109,2021-10-08,2021-11-02,1405,2,0,422,703
6169,773,1656,2021-10-08,2021-10-09,3286,2,0.2,-534,1640
6407,748,765,2021-10-08,2021-10-26,9564,4,0.2,-120,2387
6550,218,1192,2021-10-08,2021-10-31,1062,9,0,489,118
6690,684,1187,2021-10-08,2021-11-03,419,2,0,180,210
4265,258,1226,2021-10-09,2021-10-30,2841,3,0.2,959,943
4355,149,337,2021-10-09,2021-10-30,160,3,0.8,-376,39
4396,145,1275,2021-10-09,2021-10-20,147,2,0.2,50,70
4727,423,395,2021-10-09,2021-10-28,2958,7,0,1361,423
4766,344,739,2021-10-09,2021-10-31,575,6,0.2,201,92
4894,565,271,2021-10-09,2021-10-13,1551,2,0.2,504,772
5818,295,1553,2021-10-09,2021-10-26,240,2,0,117,120
6105,722,472,2021-10-09,2021-10-16,776,5,0.2,68,151
6401,42,1129,2021-10-09,2021-10-15,92,1,0,42,92
6634,551,1409,2021-10-09,2021-10-14,5297,3,0.2,-1192,1762
6712,72,156,2021-10-09,2021-10-30,184,3,0.2,51,58
6772,761,595,2021-10-09,2021-10-29,6116,1,0.4,-2650,6108
4102,66,560,2021-10-10,2021-11-01,562,5,0.2,161,109
4398,578,893,2021-10-10,2021-10-24,1665,3,0.7,-2830,542
4454,410,919,2021-10-10,2021-11-03,2113,5,0,972,423
4468,562,23,2021-10-10,2021-10-21,1116,7,0,290,159
4566,187,764,2021-10-10,2021-10-25,42729,7,0,14100,6104
5131,354,400,2021-10-10,2021-11-03,3196,4,0.2,-559,795
5167,544,1135,2021-10-10,2021-10-19,1054,2,0,390,527
5555,732,473,2021-10-10,2021-10-30,845,5,0.7,-619,156
6095,121,165,2021-10-10,2021-10-23,1798,2,0.2,112,895
6099,291,272,2021-10-10,2021-10-31,850,5,0.2,287,166
6425,606,1756,2021-10-10,2021-10-28,4067,5,0.2,1474,810
4113,271,862,2021-10-11,2021-10-15,6293,3,0.4,-1364,2090
4135,666,810,2021-10-11,2021-10-23,6826,3,0,751,2275
4435,192,834,2021-10-11,2021-10-13,5308,7,0,2601,758
4777,533,1083,2021-10-11,2021-11-04,3919,8,0,1411,490
4959,27,62,2021-10-11,2021-10-16,299,3,0,146,100
5265,729,1030,2021-10-11,2021-10-20,26,1,0.2,3,22
5272,64,1732,2021-10-11,2021-11-01,264,4,0,69,66
5330,18,56,2021-10-11,2021-10-23,1319,11,0,633,120
5351,239,1822,2021-10-11,2021-10-26,4733,7,0,2083,676
5522,447,1235,2021-10-11,2021-11-07,1387,5,0,679,277
5928,277,1034,2021-10-11,2021-10-22,828,5,0,157,166
6075,78,981,2021-10-11,2021-10-17,376,3,0,173,125
6580,335,896,2021-10-11,2021-10-17,20349,4,0,5291,5087
3704,563,1429,2021-10-12,2021-10-25,480,4,0,230,120
4919,639,780,2021-10-12,2021-11-07,721,3,0,14,240
5276,42,421,2021-10-12,2021-10-29,14651,6,0.4,-2442,2434
5487,263,42,2021-10-12,2021-11-08,2305,4,0.2,-432,573
5765,212,768,2021-10-12,2021-10-28,1817,7,0,527,260
6529,427,827,2021-10-12,2021-11-11,599,3,0.4,80,192
3843,49,498,2021-10-13,2021-10-23,107,2,0.8,-177,39
